BEGIN_DATE,PORTFOLIO_NAME,MW
12/16/2019 9:00:00 AM,PEC,7647
12/16/2019 9:00:00 PM,DEC,11112
12/16/2019 9:00:00 PM,PEC,7263
12/17/2019 10:00:00 AM,DEC,10773
12/17/2019 10:00:00 AM,PEC,6393
12/17/2019 10:00:00 PM,DEC,11822
12/17/2019 10:00:00 PM,PEC,7459
12/17/2019 11:00:00 AM,PEC,7239
12/17/2019 11:00:00 AM,DEC,11173
12/17/2019 11:00:00 PM,DEC,12039
12/17/2019 11:00:00 PM,PEC,7506
12/17/2019 12:00:00 AM,DEC,11422
12/17/2019 12:00:00 AM,PEC,8113
12/17/2019 12:00:00 PM,DEC,11583
12/17/2019 12:00:00 PM,PEC,7390
12/17/2019 1:00:00 AM,PEC,8101
12/17/2019 1:00:00 AM,DEC,11117
12/17/2019 1:00:00 PM,DEC,11451
12/17/2019 1:00:00 PM,PEC,7421
12/17/2019 2:00:00 AM,DEC,10670
12/17/2019 2:00:00 AM,PEC,7888
12/17/2019 2:00:00 PM,DEC,11555
12/17/2019 2:00:00 PM,PEC,7400
12/17/2019 3:00:00 AM,PEC,7260
12/17/2019 3:00:00 AM,DEC,10569
12/17/2019 3:00:00 PM,PEC,7427
12/17/2019 3:00:00 PM,DEC,11492
12/17/2019 4:00:00 AM,DEC,10378
12/17/2019 4:00:00 AM,PEC,6467
12/17/2019 4:00:00 PM,DEC,11335
12/17/2019 4:00:00 PM,PEC,7349
12/17/2019 5:00:00 AM,DEC,10227
12/17/2019 5:00:00 AM,PEC,6077
12/17/2019 5:00:00 PM,DEC,11178
12/17/2019 5:00:00 PM,PEC,7327
12/17/2019 6:00:00 AM,PEC,6019
12/17/2019 6:00:00 AM,DEC,9965
12/17/2019 6:00:00 PM,DEC,11273
12/17/2019 6:00:00 PM,PEC,7250
12/17/2019 7:00:00 AM,DEC,9955
12/17/2019 7:00:00 AM,PEC,5938
12/17/2019 7:00:00 PM,DEC,11286
12/17/2019 7:00:00 PM,PEC,7152
12/17/2019 8:00:00 AM,PEC,5940
12/17/2019 8:00:00 AM,DEC,10012
12/17/2019 8:00:00 PM,DEC,11224
12/17/2019 8:00:00 PM,PEC,7225
12/17/2019 9:00:00 AM,DEC,10291
12/17/2019 9:00:00 AM,PEC,5895
12/17/2019 9:00:00 PM,DEC,11361
12/17/2019 9:00:00 PM,PEC,7348
12/18/2019 10:00:00 AM,DEC,12398
12/18/2019 10:00:00 AM,PEC,8306
12/18/2019 10:00:00 PM,DEC,12676
12/18/2019 10:00:00 PM,PEC,9084
12/18/2019 11:00:00 AM,DEC,12903
12/18/2019 11:00:00 AM,PEC,9172
12/18/2019 11:00:00 PM,DEC,12971
12/18/2019 11:00:00 PM,PEC,9479
12/18/2019 12:00:00 AM,PEC,7526
12/18/2019 12:00:00 AM,DEC,12038
12/18/2019 12:00:00 PM,DEC,13011
12/18/2019 12:00:00 PM,PEC,9704
12/18/2019 1:00:00 AM,DEC,11984
12/18/2019 1:00:00 AM,PEC,7533
12/18/2019 1:00:00 PM,DEC,13176
12/18/2019 1:00:00 PM,PEC,9897
12/18/2019 2:00:00 AM,DEC,11742
12/18/2019 2:00:00 AM,PEC,7366
12/18/2019 2:00:00 PM,PEC,9943
12/18/2019 2:00:00 PM,DEC,12876
12/18/2019 3:00:00 AM,DEC,11384
12/18/2019 3:00:00 AM,PEC,7178
12/18/2019 3:00:00 PM,DEC,12445
12/18/2019 3:00:00 PM,PEC,9504
12/18/2019 4:00:00 AM,DEC,11233
12/18/2019 4:00:00 AM,PEC,6869
12/18/2019 4:00:00 PM,PEC,9049
12/18/2019 4:00:00 PM,DEC,12457
12/18/2019 5:00:00 AM,DEC,11157
12/18/2019 5:00:00 AM,PEC,6848
12/18/2019 5:00:00 PM,DEC,12312
12/18/2019 5:00:00 PM,PEC,8668
12/18/2019 6:00:00 AM,DEC,11105
12/18/2019 6:00:00 AM,PEC,6946
12/18/2019 6:00:00 PM,DEC,12081
12/18/2019 6:00:00 PM,PEC,8639
12/18/2019 7:00:00 AM,DEC,11146
12/18/2019 7:00:00 AM,PEC,7088
12/18/2019 7:00:00 PM,DEC,12013
12/18/2019 7:00:00 PM,PEC,8496
12/18/2019 8:00:00 AM,DEC,11305
12/18/2019 8:00:00 AM,PEC,7304
12/18/2019 8:00:00 PM,PEC,8041
12/18/2019 8:00:00 PM,DEC,12076
12/18/2019 9:00:00 AM,DEC,11747
12/18/2019 9:00:00 AM,PEC,7633
12/18/2019 9:00:00 PM,DEC,12366
12/18/2019 9:00:00 PM,PEC,8336
12/19/2019 10:00:00 AM,DEC,13262
12/19/2019 10:00:00 AM,PEC,10046
12/19/2019 10:00:00 PM,DEC,12812
12/19/2019 10:00:00 PM,PEC,9357
12/19/2019 11:00:00 AM,DEC,13895
12/19/2019 11:00:00 AM,PEC,10781
12/19/2019 11:00:00 PM,DEC,13056
12/19/2019 11:00:00 PM,PEC,9680
12/19/2019 12:00:00 AM,DEC,13063
12/19/2019 12:00:00 AM,PEC,9536
12/19/2019 12:00:00 PM,PEC,11302
12/19/2019 12:00:00 PM,DEC,14143
12/19/2019 1:00:00 AM,DEC,13016
12/19/2019 1:00:00 AM,PEC,9572
12/19/2019 1:00:00 PM,DEC,14264
12/19/2019 1:00:00 PM,PEC,11464
12/19/2019 2:00:00 AM,DEC,13011
12/19/2019 2:00:00 AM,PEC,9545
12/19/2019 2:00:00 PM,PEC,11173
12/19/2019 2:00:00 PM,DEC,13914
12/19/2019 3:00:00 AM,DEC,12884
12/19/2019 3:00:00 AM,PEC,9588
12/19/2019 3:00:00 PM,DEC,13041
12/19/2019 3:00:00 PM,PEC,10885
12/19/2019 4:00:00 AM,DEC,12694
12/19/2019 4:00:00 AM,PEC,9522
12/19/2019 4:00:00 PM,DEC,12679
12/19/2019 4:00:00 PM,PEC,10686
12/19/2019 5:00:00 AM,DEC,12318
12/19/2019 5:00:00 AM,PEC,9273
12/19/2019 5:00:00 PM,PEC,9842
12/19/2019 5:00:00 PM,DEC,12333
12/19/2019 6:00:00 AM,DEC,12304
12/19/2019 6:00:00 AM,PEC,9183
12/19/2019 6:00:00 PM,DEC,12411
12/19/2019 6:00:00 PM,PEC,9190
12/19/2019 7:00:00 AM,DEC,12493
12/19/2019 7:00:00 AM,PEC,9243
12/19/2019 7:00:00 PM,DEC,12369
12/19/2019 7:00:00 PM,PEC,8768
12/19/2019 8:00:00 AM,DEC,12768
12/19/2019 8:00:00 AM,PEC,9265
12/19/2019 8:00:00 PM,DEC,12272
12/19/2019 8:00:00 PM,PEC,8823
12/19/2019 9:00:00 AM,DEC,12972
12/19/2019 9:00:00 AM,PEC,9322
12/19/2019 9:00:00 PM,PEC,9165
12/19/2019 9:00:00 PM,DEC,12433
12/2/2019 10:00:00 AM,DEC,10004
12/2/2019 10:00:00 AM,PEC,7402
12/2/2019 10:00:00 PM,DEC,11584
12/2/2019 10:00:00 PM,PEC,8731
12/2/2019 11:00:00 AM,DEC,10652
12/2/2019 11:00:00 AM,PEC,7711
12/2/2019 11:00:00 PM,PEC,8903
12/2/2019 11:00:00 PM,DEC,12643
12/2/2019 12:00:00 AM,DEC,9903
12/2/2019 12:00:00 AM,PEC,7363
12/2/2019 12:00:00 PM,DEC,11039
12/2/2019 12:00:00 PM,PEC,8054
12/2/2019 1:00:00 AM,DEC,9903
12/2/2019 1:00:00 AM,PEC,7295
12/2/2019 1:00:00 PM,PEC,8199
12/2/2019 1:00:00 PM,DEC,11250
12/2/2019 2:00:00 AM,PEC,7282
12/2/2019 2:00:00 AM,DEC,9842
12/2/2019 2:00:00 PM,DEC,11260
12/2/2019 2:00:00 PM,PEC,8292
12/2/2019 3:00:00 AM,DEC,9726
12/2/2019 3:00:00 AM,PEC,7159
12/2/2019 3:00:00 PM,DEC,11392
12/2/2019 3:00:00 PM,PEC,8231
12/2/2019 4:00:00 AM,DEC,9503
12/2/2019 4:00:00 AM,PEC,6840
12/2/2019 4:00:00 PM,PEC,8782
12/2/2019 4:00:00 PM,DEC,10787
12/2/2019 5:00:00 AM,DEC,9217
12/2/2019 5:00:00 AM,PEC,6539
12/2/2019 5:00:00 PM,DEC,10315
12/2/2019 5:00:00 PM,PEC,9101
12/2/2019 6:00:00 AM,DEC,9140
12/2/2019 6:00:00 AM,PEC,6398
12/2/2019 6:00:00 PM,PEC,8921
12/2/2019 6:00:00 PM,DEC,10254
12/2/2019 7:00:00 AM,DEC,9129
12/2/2019 7:00:00 AM,PEC,6471
12/2/2019 7:00:00 PM,DEC,10227
12/2/2019 7:00:00 PM,PEC,8866
12/2/2019 8:00:00 AM,DEC,9164
12/2/2019 8:00:00 AM,PEC,6712
12/2/2019 8:00:00 PM,DEC,10193
12/2/2019 8:00:00 PM,PEC,8948
12/2/2019 9:00:00 AM,DEC,9463
12/2/2019 9:00:00 AM,PEC,7015
12/2/2019 9:00:00 PM,DEC,10418
12/2/2019 9:00:00 PM,PEC,8511
12/20/2019 10:00:00 AM,DEC,13424
12/20/2019 10:00:00 AM,PEC,10159
12/20/2019 10:00:00 PM,PEC,8212
12/20/2019 10:00:00 PM,DEC,12473
12/20/2019 11:00:00 AM,DEC,14213
12/20/2019 11:00:00 AM,PEC,10770
12/20/2019 11:00:00 PM,DEC,12680
12/20/2019 11:00:00 PM,PEC,8320
12/20/2019 12:00:00 AM,DEC,13120
12/20/2019 12:00:00 AM,PEC,10045
12/20/2019 12:00:00 PM,DEC,14560
12/20/2019 12:00:00 PM,PEC,11176
12/20/2019 1:00:00 AM,PEC,10203
12/20/2019 1:00:00 AM,DEC,13159
12/20/2019 1:00:00 PM,DEC,14389
12/20/2019 1:00:00 PM,PEC,10683
12/20/2019 2:00:00 AM,DEC,13115
12/20/2019 2:00:00 AM,PEC,10106
12/20/2019 2:00:00 PM,DEC,13466
12/20/2019 2:00:00 PM,PEC,10288
12/20/2019 3:00:00 AM,PEC,9629
12/20/2019 3:00:00 AM,DEC,13037
12/20/2019 3:00:00 PM,DEC,12720
12/20/2019 3:00:00 PM,PEC,10133
12/20/2019 4:00:00 AM,DEC,13058
12/20/2019 4:00:00 AM,PEC,9302
12/20/2019 4:00:00 PM,DEC,12390
12/20/2019 4:00:00 PM,PEC,9877
12/20/2019 5:00:00 AM,DEC,12996
12/20/2019 5:00:00 AM,PEC,9282
12/20/2019 5:00:00 PM,DEC,12079
12/20/2019 5:00:00 PM,PEC,9215
12/20/2019 6:00:00 AM,DEC,13010
12/20/2019 6:00:00 AM,PEC,9309
12/20/2019 6:00:00 PM,DEC,11592
12/20/2019 6:00:00 PM,PEC,8920
12/20/2019 7:00:00 AM,PEC,9315
12/20/2019 7:00:00 AM,DEC,13068
12/20/2019 7:00:00 PM,DEC,11404
12/20/2019 7:00:00 PM,PEC,8461
12/20/2019 8:00:00 AM,DEC,13153
12/20/2019 8:00:00 AM,PEC,9394
12/20/2019 8:00:00 PM,DEC,11536
12/20/2019 8:00:00 PM,PEC,8247
12/20/2019 9:00:00 AM,DEC,13247
12/20/2019 9:00:00 AM,PEC,9694
12/20/2019 9:00:00 PM,DEC,12027
12/20/2019 9:00:00 PM,PEC,8149
12/21/2019 10:00:00 AM,DEC,12296
12/21/2019 10:00:00 AM,PEC,7717
12/21/2019 10:00:00 PM,DEC,12448
12/21/2019 10:00:00 PM,PEC,7757
12/21/2019 11:00:00 AM,PEC,8297
12/21/2019 11:00:00 AM,DEC,12739
12/21/2019 11:00:00 PM,DEC,12712
12/21/2019 11:00:00 PM,PEC,8060
12/21/2019 12:00:00 AM,DEC,12761
12/21/2019 12:00:00 AM,PEC,8418
12/21/2019 12:00:00 PM,DEC,12815
12/21/2019 12:00:00 PM,PEC,8693
12/21/2019 1:00:00 AM,PEC,8428
12/21/2019 1:00:00 AM,DEC,12773
12/21/2019 1:00:00 PM,DEC,12813
12/21/2019 1:00:00 PM,PEC,9111
12/21/2019 2:00:00 AM,DEC,12819
12/21/2019 2:00:00 AM,PEC,8278
12/21/2019 2:00:00 PM,DEC,12840
12/21/2019 2:00:00 PM,PEC,9285
12/21/2019 3:00:00 AM,DEC,12766
12/21/2019 3:00:00 AM,PEC,8199
12/21/2019 3:00:00 PM,PEC,9026
12/21/2019 3:00:00 PM,DEC,12883
12/21/2019 4:00:00 AM,DEC,12619
12/21/2019 4:00:00 AM,PEC,7837
12/21/2019 4:00:00 PM,DEC,12725
12/21/2019 4:00:00 PM,PEC,8624
12/21/2019 5:00:00 AM,DEC,12122
12/21/2019 5:00:00 AM,PEC,7341
12/21/2019 5:00:00 PM,DEC,12085
12/21/2019 5:00:00 PM,PEC,8190
12/21/2019 6:00:00 AM,DEC,11905
12/21/2019 6:00:00 AM,PEC,7157
12/21/2019 6:00:00 PM,DEC,11447
12/21/2019 6:00:00 PM,PEC,8059
12/21/2019 7:00:00 AM,DEC,11854
12/21/2019 7:00:00 AM,PEC,7131
12/21/2019 7:00:00 PM,PEC,7989
12/21/2019 7:00:00 PM,DEC,11294
12/21/2019 8:00:00 AM,DEC,11851
12/21/2019 8:00:00 AM,PEC,7211
12/21/2019 8:00:00 PM,DEC,11538
12/21/2019 8:00:00 PM,PEC,7690
12/21/2019 9:00:00 AM,DEC,11999
12/21/2019 9:00:00 AM,PEC,7331
12/21/2019 9:00:00 PM,PEC,7482
12/21/2019 9:00:00 PM,DEC,11795
12/22/2019 10:00:00 AM,DEC,12533
12/22/2019 10:00:00 AM,PEC,8284
12/22/2019 10:00:00 PM,DEC,12595
12/22/2019 10:00:00 PM,PEC,7785
12/22/2019 11:00:00 AM,DEC,12817
12/22/2019 11:00:00 AM,PEC,8467
12/22/2019 11:00:00 PM,PEC,8088
12/22/2019 11:00:00 PM,DEC,12614
12/22/2019 12:00:00 AM,PEC,8268
12/22/2019 12:00:00 AM,DEC,12739
12/22/2019 12:00:00 PM,DEC,12888
12/22/2019 12:00:00 PM,PEC,8953
12/22/2019 1:00:00 AM,DEC,12707
12/22/2019 1:00:00 AM,PEC,8338
12/22/2019 1:00:00 PM,DEC,12906
12/22/2019 1:00:00 PM,PEC,9361
12/22/2019 2:00:00 AM,DEC,12683
12/22/2019 2:00:00 AM,PEC,8311
12/22/2019 2:00:00 PM,PEC,9098
12/22/2019 2:00:00 PM,DEC,12945
12/22/2019 3:00:00 AM,DEC,12549
12/22/2019 3:00:00 AM,PEC,8144
12/22/2019 3:00:00 PM,DEC,12921
12/22/2019 3:00:00 PM,PEC,8540
12/22/2019 4:00:00 AM,DEC,12426
12/22/2019 4:00:00 AM,PEC,7786
12/22/2019 4:00:00 PM,PEC,8061
12/22/2019 4:00:00 PM,DEC,12810
12/22/2019 5:00:00 AM,DEC,12418
12/22/2019 5:00:00 AM,PEC,7455
12/22/2019 5:00:00 PM,DEC,12725
12/22/2019 5:00:00 PM,PEC,8021
12/22/2019 6:00:00 AM,DEC,12342
12/22/2019 6:00:00 AM,PEC,7364
12/22/2019 6:00:00 PM,DEC,12574
12/22/2019 6:00:00 PM,PEC,7874
12/22/2019 7:00:00 AM,DEC,12157
12/22/2019 7:00:00 AM,PEC,7400
12/22/2019 7:00:00 PM,DEC,12452
12/22/2019 7:00:00 PM,PEC,7636
12/22/2019 8:00:00 AM,DEC,12195
12/22/2019 8:00:00 AM,PEC,7609
12/22/2019 8:00:00 PM,PEC,7587
12/22/2019 8:00:00 PM,DEC,12513
12/22/2019 9:00:00 AM,DEC,12256
12/22/2019 9:00:00 AM,PEC,7991
12/22/2019 9:00:00 PM,DEC,12464
12/22/2019 9:00:00 PM,PEC,7509
12/23/2019 10:00:00 AM,DEC,11705
12/23/2019 10:00:00 AM,PEC,7611
12/23/2019 10:00:00 PM,DEC,11520
12/23/2019 10:00:00 PM,PEC,8165
12/23/2019 11:00:00 AM,PEC,7856
12/23/2019 11:00:00 AM,DEC,11915
12/23/2019 11:00:00 PM,DEC,11507
12/23/2019 11:00:00 PM,PEC,8105
12/23/2019 12:00:00 AM,DEC,12489
12/23/2019 12:00:00 AM,PEC,7984
12/23/2019 12:00:00 PM,DEC,11964
12/23/2019 12:00:00 PM,PEC,7977
12/23/2019 1:00:00 AM,PEC,7853
12/23/2019 1:00:00 AM,DEC,12425
12/23/2019 1:00:00 PM,DEC,11963
12/23/2019 1:00:00 PM,PEC,8198
12/23/2019 2:00:00 AM,DEC,12349
12/23/2019 2:00:00 AM,PEC,7777
12/23/2019 2:00:00 PM,DEC,11827
12/23/2019 2:00:00 PM,PEC,8429
12/23/2019 3:00:00 AM,DEC,12212
12/23/2019 3:00:00 AM,PEC,7615
12/23/2019 3:00:00 PM,DEC,11627
12/23/2019 3:00:00 PM,PEC,8423
12/23/2019 4:00:00 AM,DEC,11965
12/23/2019 4:00:00 AM,PEC,7351
12/23/2019 4:00:00 PM,DEC,11640
12/23/2019 4:00:00 PM,PEC,8205
12/23/2019 5:00:00 AM,PEC,7305
12/23/2019 5:00:00 AM,DEC,11632
12/23/2019 5:00:00 PM,DEC,11619
12/23/2019 5:00:00 PM,PEC,7978
12/23/2019 6:00:00 AM,DEC,11269
12/23/2019 6:00:00 AM,PEC,7337
12/23/2019 6:00:00 PM,DEC,11603
12/23/2019 6:00:00 PM,PEC,7735
12/23/2019 7:00:00 AM,DEC,11129
12/23/2019 7:00:00 AM,PEC,7341
12/23/2019 7:00:00 PM,DEC,11539
12/23/2019 7:00:00 PM,PEC,7848
12/23/2019 8:00:00 AM,DEC,11141
12/23/2019 8:00:00 AM,PEC,7339
12/23/2019 8:00:00 PM,DEC,11528
12/23/2019 8:00:00 PM,PEC,7633
12/23/2019 9:00:00 AM,PEC,7405
12/23/2019 9:00:00 AM,DEC,11424
12/23/2019 9:00:00 PM,DEC,11566
12/23/2019 9:00:00 PM,PEC,7660
12/24/2019 10:00:00 AM,DEC,10175
12/24/2019 10:00:00 AM,PEC,6477
12/24/2019 10:00:00 PM,DEC,10114
12/24/2019 10:00:00 PM,PEC,5984
12/24/2019 11:00:00 AM,PEC,6519
12/24/2019 11:00:00 AM,DEC,10271
12/24/2019 11:00:00 PM,DEC,10176
12/24/2019 11:00:00 PM,PEC,6074
12/24/2019 12:00:00 AM,DEC,11387
12/24/2019 12:00:00 AM,PEC,7768
12/24/2019 12:00:00 PM,DEC,10390
12/24/2019 12:00:00 PM,PEC,6981
12/24/2019 1:00:00 AM,DEC,11131
12/24/2019 1:00:00 AM,PEC,7572
12/24/2019 1:00:00 PM,PEC,7245
12/24/2019 1:00:00 PM,DEC,10542
12/24/2019 2:00:00 AM,PEC,7398
12/24/2019 2:00:00 AM,DEC,10919
12/24/2019 2:00:00 PM,DEC,10357
12/24/2019 2:00:00 PM,PEC,7245
12/24/2019 3:00:00 AM,DEC,10699
12/24/2019 3:00:00 AM,PEC,7141
12/24/2019 3:00:00 PM,DEC,10196
12/24/2019 3:00:00 PM,PEC,7375
12/24/2019 4:00:00 AM,DEC,10482
12/24/2019 4:00:00 AM,PEC,6982
12/24/2019 4:00:00 PM,PEC,7532
12/24/2019 4:00:00 PM,DEC,10168
12/24/2019 5:00:00 AM,DEC,10362
12/24/2019 5:00:00 AM,PEC,7009
12/24/2019 5:00:00 PM,DEC,10028
12/24/2019 5:00:00 PM,PEC,7459
12/24/2019 6:00:00 AM,DEC,10260
12/24/2019 6:00:00 AM,PEC,6739
12/24/2019 6:00:00 PM,PEC,7310
12/24/2019 6:00:00 PM,DEC,9765
12/24/2019 7:00:00 AM,DEC,10122
12/24/2019 7:00:00 AM,PEC,6586
12/24/2019 7:00:00 PM,DEC,9794
12/24/2019 7:00:00 PM,PEC,7065
12/24/2019 8:00:00 AM,DEC,10128
12/24/2019 8:00:00 AM,PEC,6451
12/24/2019 8:00:00 PM,DEC,10129
12/24/2019 8:00:00 PM,PEC,6553
12/24/2019 9:00:00 AM,DEC,10143
12/24/2019 9:00:00 AM,PEC,6163
12/24/2019 9:00:00 PM,DEC,9932
12/24/2019 9:00:00 PM,PEC,5894
12/25/2019 10:00:00 AM,DEC,10802
12/25/2019 10:00:00 AM,PEC,5683
12/25/2019 10:00:00 PM,PEC,6222
12/25/2019 10:00:00 PM,DEC,9925
12/25/2019 11:00:00 AM,DEC,10946
12/25/2019 11:00:00 AM,PEC,6070
12/25/2019 11:00:00 PM,DEC,10151
12/25/2019 11:00:00 PM,PEC,6470
12/25/2019 12:00:00 AM,DEC,10242
12/25/2019 12:00:00 AM,PEC,5963
12/25/2019 12:00:00 PM,DEC,10715
12/25/2019 12:00:00 PM,PEC,7015
12/25/2019 1:00:00 AM,DEC,10317
12/25/2019 1:00:00 AM,PEC,6168
12/25/2019 1:00:00 PM,DEC,10864
12/25/2019 1:00:00 PM,PEC,7390
12/25/2019 2:00:00 AM,DEC,10226
12/25/2019 2:00:00 AM,PEC,6332
12/25/2019 2:00:00 PM,PEC,7774
12/25/2019 2:00:00 PM,DEC,10595
12/25/2019 3:00:00 AM,DEC,10150
12/25/2019 3:00:00 AM,PEC,6246
12/25/2019 3:00:00 PM,DEC,10482
12/25/2019 3:00:00 PM,PEC,7512
12/25/2019 4:00:00 AM,DEC,10122
12/25/2019 4:00:00 AM,PEC,5963
12/25/2019 4:00:00 PM,PEC,7535
12/25/2019 4:00:00 PM,DEC,10305
12/25/2019 5:00:00 AM,DEC,9961
12/25/2019 5:00:00 AM,PEC,5689
12/25/2019 5:00:00 PM,DEC,10013
12/25/2019 5:00:00 PM,PEC,7436
12/25/2019 6:00:00 AM,DEC,9814
12/25/2019 6:00:00 AM,PEC,5672
12/25/2019 6:00:00 PM,DEC,9609
12/25/2019 6:00:00 PM,PEC,7228
12/25/2019 7:00:00 AM,PEC,5679
12/25/2019 7:00:00 AM,DEC,9880
12/25/2019 7:00:00 PM,DEC,9566
12/25/2019 7:00:00 PM,PEC,6818
12/25/2019 8:00:00 AM,DEC,10064
12/25/2019 8:00:00 AM,PEC,5697
12/25/2019 8:00:00 PM,DEC,9817
12/25/2019 8:00:00 PM,PEC,6315
12/25/2019 9:00:00 AM,DEC,10448
12/25/2019 9:00:00 AM,PEC,5591
12/25/2019 9:00:00 PM,DEC,9903
12/25/2019 9:00:00 PM,PEC,6046
12/26/2019 10:00:00 AM,DEC,10884
12/26/2019 10:00:00 AM,PEC,6820
12/26/2019 10:00:00 PM,DEC,10079
12/26/2019 10:00:00 PM,PEC,6597
12/26/2019 11:00:00 AM,PEC,7068
12/26/2019 11:00:00 AM,DEC,11336
12/26/2019 11:00:00 PM,DEC,10212
12/26/2019 11:00:00 PM,PEC,6930
12/26/2019 12:00:00 AM,DEC,10229
12/26/2019 12:00:00 AM,PEC,6625
12/26/2019 12:00:00 PM,DEC,11372
12/26/2019 12:00:00 PM,PEC,7574
12/26/2019 1:00:00 AM,PEC,6663
12/26/2019 1:00:00 AM,DEC,10282
12/26/2019 1:00:00 PM,DEC,11444
12/26/2019 1:00:00 PM,PEC,8016
12/26/2019 2:00:00 AM,DEC,10251
12/26/2019 2:00:00 AM,PEC,6688
12/26/2019 2:00:00 PM,DEC,11486
12/26/2019 2:00:00 PM,PEC,7946
12/26/2019 3:00:00 AM,PEC,6635
12/26/2019 3:00:00 AM,DEC,10216
12/26/2019 3:00:00 PM,PEC,7670
12/26/2019 3:00:00 PM,DEC,10956
12/26/2019 4:00:00 AM,DEC,9968
12/26/2019 4:00:00 AM,PEC,6513
12/26/2019 4:00:00 PM,DEC,10167
12/26/2019 4:00:00 PM,PEC,7381
12/26/2019 5:00:00 AM,DEC,9842
12/26/2019 5:00:00 AM,PEC,6326
12/26/2019 5:00:00 PM,DEC,9674
12/26/2019 5:00:00 PM,PEC,7403
12/26/2019 6:00:00 AM,DEC,9851
12/26/2019 6:00:00 AM,PEC,6328
12/26/2019 6:00:00 PM,DEC,9593
12/26/2019 6:00:00 PM,PEC,7295
12/26/2019 7:00:00 AM,DEC,9891
12/26/2019 7:00:00 AM,PEC,6457
12/26/2019 7:00:00 PM,PEC,6789
12/26/2019 7:00:00 PM,DEC,9559
12/26/2019 8:00:00 AM,DEC,10106
12/26/2019 8:00:00 AM,PEC,6625
12/26/2019 8:00:00 PM,DEC,9746
12/26/2019 8:00:00 PM,PEC,6272
12/26/2019 9:00:00 AM,DEC,10492
12/26/2019 9:00:00 AM,PEC,6723
12/26/2019 9:00:00 PM,DEC,9813
12/26/2019 9:00:00 PM,PEC,6375
12/27/2019 10:00:00 AM,DEC,10269
12/27/2019 10:00:00 AM,PEC,6738
12/27/2019 10:00:00 PM,DEC,9992
12/27/2019 10:00:00 PM,PEC,6787
12/27/2019 11:00:00 AM,DEC,10693
12/27/2019 11:00:00 AM,PEC,7006
12/27/2019 11:00:00 PM,PEC,6937
12/27/2019 11:00:00 PM,DEC,10138
12/27/2019 12:00:00 AM,PEC,6957
12/27/2019 12:00:00 AM,DEC,10202
12/27/2019 12:00:00 PM,DEC,10844
12/27/2019 12:00:00 PM,PEC,7073
12/27/2019 1:00:00 AM,DEC,10114
12/27/2019 1:00:00 AM,PEC,6979
12/27/2019 1:00:00 PM,DEC,10829
12/27/2019 1:00:00 PM,PEC,7497
12/27/2019 2:00:00 AM,DEC,10099
12/27/2019 2:00:00 AM,PEC,6886
12/27/2019 2:00:00 PM,DEC,10650
12/27/2019 2:00:00 PM,PEC,7861
12/27/2019 3:00:00 AM,DEC,9953
12/27/2019 3:00:00 AM,PEC,6745
12/27/2019 3:00:00 PM,DEC,10390
12/27/2019 3:00:00 PM,PEC,7961
12/27/2019 4:00:00 AM,PEC,6631
12/27/2019 4:00:00 AM,DEC,9917
12/27/2019 4:00:00 PM,DEC,10039
12/27/2019 4:00:00 PM,PEC,7924
12/27/2019 5:00:00 AM,DEC,9853
12/27/2019 5:00:00 AM,PEC,6365
12/27/2019 5:00:00 PM,DEC,9719
12/27/2019 5:00:00 PM,PEC,7609
12/27/2019 6:00:00 AM,PEC,6156
12/27/2019 6:00:00 AM,DEC,9846
12/27/2019 6:00:00 PM,DEC,9640
12/27/2019 6:00:00 PM,PEC,7283
12/27/2019 7:00:00 AM,DEC,9849
12/27/2019 7:00:00 AM,PEC,6196
12/27/2019 7:00:00 PM,DEC,9602
12/27/2019 7:00:00 PM,PEC,7007
12/27/2019 8:00:00 AM,DEC,9879
12/27/2019 8:00:00 AM,PEC,6375
12/27/2019 8:00:00 PM,PEC,6706
12/27/2019 8:00:00 PM,DEC,9519
12/27/2019 9:00:00 AM,DEC,9894
12/27/2019 9:00:00 AM,PEC,6623
12/27/2019 9:00:00 PM,DEC,9678
12/27/2019 9:00:00 PM,PEC,6607
12/28/2019 10:00:00 AM,DEC,9523
12/28/2019 10:00:00 AM,PEC,5832
12/28/2019 10:00:00 PM,DEC,9675
12/28/2019 10:00:00 PM,PEC,6118
12/28/2019 11:00:00 AM,DEC,9713
12/28/2019 11:00:00 AM,PEC,6291
12/28/2019 11:00:00 PM,DEC,9663
12/28/2019 11:00:00 PM,PEC,6416
12/28/2019 12:00:00 AM,DEC,10136
12/28/2019 12:00:00 AM,PEC,6872
12/28/2019 12:00:00 PM,PEC,6535
12/28/2019 12:00:00 PM,DEC,9823
12/28/2019 1:00:00 AM,DEC,10081
12/28/2019 1:00:00 AM,PEC,6761
12/28/2019 1:00:00 PM,DEC,9937
12/28/2019 1:00:00 PM,PEC,7016
12/28/2019 2:00:00 AM,DEC,9974
12/28/2019 2:00:00 AM,PEC,6734
12/28/2019 2:00:00 PM,DEC,9978
12/28/2019 2:00:00 PM,PEC,7410
12/28/2019 3:00:00 AM,DEC,9702
12/28/2019 3:00:00 AM,PEC,6578
12/28/2019 3:00:00 PM,DEC,9982
12/28/2019 3:00:00 PM,PEC,7372
12/28/2019 4:00:00 AM,DEC,9438
12/28/2019 4:00:00 AM,PEC,6271
12/28/2019 4:00:00 PM,PEC,7080
12/28/2019 4:00:00 PM,DEC,9934
