Day,Hour,StorageUniID,Name,Power,EnergyLimit,Charge_St,Discharge_St,Idle_St,storgChrgPwr,storgDiscPwr,storgSOC,storgResUp,storgResDn
1,34,4,BADC_PS04,250,3012.048193,0,1,0,0,250,2378.099001,0,0
1,34,5,JOCA_PS01,155,1867.46988,0,1,0,0,155,1509.502212,0,0
1,34,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,1509.502212,0,0
1,34,7,JOCA_PS03,155,1867.46988,0,1,0,0,155,1509.502212,0,0
1,34,8,JOCA_PS04,155,1867.46988,0,1,0,0,155,1359.386739,0,0
1,35,1,BADC_PS01,250,3012.048193,0,1,0,0,250,2145.997384,0,0
1,35,2,BADC_PS02,250,3012.048193,0,1,0,0,69,2166.782604,0,0
1,35,3,BADC_PS03,250,3012.048193,0,1,0,0,250,2145.997384,0,0
1,35,4,BADC_PS04,250,3012.048193,1,0,0,0,0,2378.099001,0,0
1,35,5,JOCA_PS01,155,1867.46988,0,1,0,0,155,1330.518378,0,0
1,35,6,JOCA_PS02,155,1867.46988,0,1,0,0,155,1330.518378,0,0
1,35,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,1509.502212,0,0
1,35,8,JOCA_PS04,155,1867.46988,0,1,0,0,155,1180.402905,0,0
1,36,1,BADC_PS01,250,3012.048193,1,0,0,0,0,2145.997384,0,0
1,36,2,BADC_PS02,250,3012.048193,0,1,0,0,250,1878.099001,0,0
1,36,3,BADC_PS03,250,3012.048193,0,1,0,0,250,1857.313782,0,0
1,36,4,BADC_PS04,250,3012.048193,0,1,0,0,198,2149.461588,0,0
1,36,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,1330.518378,0,0
1,36,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,1330.518378,0,0
1,36,7,JOCA_PS03,155,1867.46988,0,1,0,0,155,1330.518378,0,0
1,36,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,1180.402905,0,0
1,37,1,BADC_PS01,250,3012.048193,1,0,0,0,0,2145.997384,0,0
1,37,2,BADC_PS02,250,3012.048193,1,0,0,0,0,1878.099001,0,0
1,37,3,BADC_PS03,250,3012.048193,0,1,0,0,242,1577.868054,0,0
1,37,4,BADC_PS04,250,3012.048193,1,0,0,0,0,2149.461588,0,0
1,37,5,JOCA_PS01,155,1867.46988,0,1,0,0,155,1151.534545,0,0
1,37,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,1330.518378,0,0
1,37,7,JOCA_PS03,155,1867.46988,0,1,0,0,155,1151.534545,0,0
1,37,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,1180.402905,0,0
1,38,1,BADC_PS01,250,3012.048193,1,0,0,0,0,2145.997384,0,0
1,38,2,BADC_PS02,250,3012.048193,0,1,0,0,203,1643.687916,0,0
1,38,3,BADC_PS03,250,3012.048193,1,0,0,0,0,1577.868054,0,0
1,38,4,BADC_PS04,250,3012.048193,1,0,0,0,0,2149.461588,0,0
1,38,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,1151.534545,0,0
1,38,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,1330.518378,0,0
1,38,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,1151.534545,0,0
1,38,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,1180.402905,0,0
1,39,1,BADC_PS01,250,3012.048193,1,0,0,0,0,2145.997384,0,0
1,39,2,BADC_PS02,250,3012.048193,1,0,0,0,0,1643.687916,0,0
1,39,3,BADC_PS03,250,3012.048193,1,0,0,0,0,1577.868054,0,0
1,39,4,BADC_PS04,250,3012.048193,1,0,0,0,0,2149.461588,0,0
1,39,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,1151.534545,0,0
1,39,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,1330.518378,0,0
1,39,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,1151.534545,0,0
1,39,8,JOCA_PS04,155,1867.46988,1,0,0,142.2,0,1303.548105,0,0
1,40,1,BADC_PS01,250,3012.048193,1,0,0,0,0,2145.997384,0,0
1,40,2,BADC_PS02,250,3012.048193,1,0,0,250,0,1860.187916,0,0
1,40,3,BADC_PS03,250,3012.048193,1,0,0,112.2,0,1675.033254,0,0
1,40,4,BADC_PS04,250,3012.048193,1,0,0,0,0,2149.461588,0,0
1,40,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,1151.534545,0,0
1,40,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,1330.518378,0,0
1,40,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,1151.534545,0,0
1,40,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,1303.548105,0,0
1,41,1,BADC_PS01,250,3012.048193,1,0,0,0,0,2145.997384,0,0
1,41,2,BADC_PS02,250,3012.048193,1,0,0,0,0,1860.187916,0,0
1,41,3,BADC_PS03,250,3012.048193,1,0,0,0,0,1675.033254,0,0
1,41,4,BADC_PS04,250,3012.048193,1,0,0,0,0,2149.461588,0,0
1,41,5,JOCA_PS01,155,1867.46988,0,1,0,0,0,1151.534545,0,0
1,41,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,1330.518378,0,0
1,41,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,1151.534545,0,0
1,41,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,1303.548105,0,0
1,42,1,BADC_PS01,250,3012.048193,0,1,0,0,250,1857.313782,0,0
